Regency,Tier,Raw_Metric,Original_Row_Index,scaled_log_metric,anomaly_label,anomaly_score,Threat_Level
Indramayu,1. Farmer,12825.0,1,0.43372047598782093,1,0.29056230143718426,COMPLIANT
Indramayu,1. Farmer,20800.0,2,1.144066741960289,1,0.17462154075116043,COMPLIANT
Indramayu,1. Farmer,15600.0,3,0.7214582239636029,1,0.2545971868232743,COMPLIANT
Indramayu,1. Farmer,13285.714285714286,4,0.4855651761141839,1,0.2971186817960385,COMPLIANT
Indramayu,1. Farmer,12825.0,5,0.43372047598782093,1,0.29056230143718426,COMPLIANT
Indramayu,1. Farmer,8680.0,6,-0.1397222684814679,1,0.2815884954804704,COMPLIANT
Indramayu,1. Farmer,13050.0,7,0.4592686092434759,1,0.29654809781650365,COMPLIANT
Indramayu,1. Farmer,13100.0,8,0.46488613744522195,1,0.29554127385830714,COMPLIANT
Indramayu,1. Farmer,12825.0,9,0.43372047598782093,1,0.29056230143718426,COMPLIANT
Indramayu,1. Farmer,13230.0,10,0.47939197032917824,1,0.29759756252046554,COMPLIANT
Indramayu,1. Farmer,13365.0,11,0.4943056386553855,1,0.2938979737758091,COMPLIANT
Indramayu,1. Farmer,5914.285714285715,12,-0.7032622875486286,1,0.249299738259864,COMPLIANT
Indramayu,1. Farmer,13611.111111111111,13,0.521110364252073,1,0.28553837443187113,COMPLIANT
Indramayu,1. Farmer,7500.0,14,-0.35435749370531705,1,0.27898569729284073,COMPLIANT
Indramayu,1. Farmer,13200.0,15,0.47605716066788106,1,0.29772377017976187,COMPLIANT
Indramayu,1. Farmer,16500.0,16,0.8038537969042181,1,0.2408983245871355,COMPLIANT
Indramayu,1. Farmer,18240.0,17,0.9511316974187959,1,0.20773207338851146,COMPLIANT
Indramayu,1. Farmer,13357.142857142857,18,0.4934417843287005,1,0.2938979737758091,COMPLIANT
Indramayu,1. Farmer,18800.0,19,0.9955545379078985,1,0.19712419865482234,COMPLIANT
Indramayu,1. Farmer,4950.0,20,-0.9646879257668823,1,0.2362736555182361,COMPLIANT
Indramayu,1. Farmer,10833.333333333334,21,0.1858045788336486,1,0.26439823858103545,COMPLIANT
Indramayu,1. Farmer,16640.0,22,0.8162655046657595,1,0.23489529527647823,COMPLIANT
Indramayu,1. Farmer,9130.434782608696,23,-0.06540651842706122,1,0.28173792219852006,COMPLIANT
Indramayu,1. Farmer,10500.0,24,0.13989595353036388,1,0.26719333411794394,COMPLIANT
Indramayu,1. Farmer,13140.0,25,0.46936474524360955,1,0.2967185319323886,COMPLIANT
Indramayu,1. Farmer,13230.0,26,0.47939197032917824,1,0.29759756252046554,COMPLIANT
Indramayu,1. Farmer,13140.0,27,0.46936474524360955,1,0.2967185319323886,COMPLIANT
Indramayu,1. Farmer,13307.142857142857,28,0.48793259597497673,1,0.29653517132271645,COMPLIANT
Indramayu,1. Farmer,15500.0,29,0.7120112478998727,1,0.25535895630236116,COMPLIANT
Indramayu,1. Farmer,8400.0,30,-0.18788796550552944,1,0.2803350574651026,COMPLIANT
Indramayu,1. Farmer,13365.0,31,0.4943056386553855,1,0.2938979737758091,COMPLIANT
Indramayu,1. Farmer,13943.661971830987,32,0.5565696869124752,1,0.276996418442462,COMPLIANT
Indramayu,1. Farmer,10600.0,33,0.15381980134211062,1,0.26534227584332154,COMPLIANT
Indramayu,1. Farmer,10400.0,34,0.12583887388169515,1,0.26642114988659565,COMPLIANT
Indramayu,1. Farmer,12825.0,35,0.43372047598782093,1,0.29056230143718426,COMPLIANT
Indramayu,1. Farmer,5720.0,36,-0.7523244277476706,1,0.2468665520694882,COMPLIANT
Indramayu,1. Farmer,5622.489959839358,37,-0.7775798533316353,1,0.24376408697514257,COMPLIANT
Indramayu,1. Farmer,9900.0,38,0.05346219587501643,1,0.2824022070170746,COMPLIANT
Indramayu,1. Farmer,7071.428571428572,39,-0.4407878603112475,1,0.2758319572762126,COMPLIANT
Indramayu,1. Farmer,22000.0,40,1.2264635989340262,1,0.16006278309206523,COMPLIANT
Indramayu,1. Farmer,13132.65306122449,41,0.46854316672145047,1,0.296780998811171,COMPLIANT
Indramayu,1. Farmer,6165.0,42,-0.642279409509917,1,0.25841756329130305,COMPLIANT
Indramayu,1. Farmer,6740.816326530612,43,-0.5111200853884726,1,0.268102976968849,COMPLIANT
Indramayu,1. Farmer,6979.166666666667,44,-0.46007872766870933,1,0.27544444052011285,COMPLIANT
Indramayu,1. Farmer,7215.714285714285,45,-0.41111826981969457,1,0.27506203542910856,COMPLIANT
Indramayu,1. Farmer,13435.714285714286,46,0.5020575540692823,1,0.29357335655885114,COMPLIANT
Indramayu,1. Farmer,13339.285714285714,47,0.49147658786935466,1,0.29400100222925285,COMPLIANT
Indramayu,1. Farmer,6364.285714285715,48,-0.5955493012585922,1,0.26069645547336023,COMPLIANT
Indramayu,1. Farmer,6542.857142857143,49,-0.5549029182985222,1,0.26283923979754586,COMPLIANT
Indramayu,1. Farmer,8977.777777777777,50,-0.09017407201543043,1,0.2816942216851115,COMPLIANT
Indramayu,1. Farmer,7759.0,51,-0.30448763834633474,1,0.28905329276865943,COMPLIANT
Indramayu,1. Farmer,7214.285714285715,52,-0.41140911044966044,1,0.27528430149307587,COMPLIANT
Indramayu,1. Farmer,7070.0,53,-0.44108463502545936,1,0.2751343058650179,COMPLIANT
